,popularity,vote_count,id_x,adult,original_language,title,vote_average,overview,MPAA,year,month,studio,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,avg_rating_imdb,num_votes_imdb,actors,directors,producers,editors,writers
2286,10.856,127,350499,False,ja,pokémon the movie: hoopa and the clash of ages,6.5,"Satoshi, Pikachu, and their friends come to a desert city by the sea. Here they meet the Mythical Pokémon Hoopa, which has the ability to summon things—including people and Pokémon—through its magic rings. After a scary incident, they learn of a story about a brave hero who stopped the rampage of a terrifying Pokémon long ago. Now, the threat that has been bottled up for years is in danger of breaking loose again.",,2015,07,,,,,tt4503906,pokémon the movie: hoopa and the clash of ages,Pokemon za mûbî XY: Ringu no choumajin Fûpa,2015,79.0,"Action,Adventure,Animation",6.1,1013,"Yûki Kaji,Rica Matsumoto,Ikue Ôtani,Mayuki Makiguchi",Kunihiko Yuyama,Kenichi Arai,,"Satoshi Tajiri,Ken Sugimori,Junichi Masuda,Atsuhiro Tomioka"
2287,10.052,668,351044,False,en,welcome to marwen,6.5,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",PG-13,2018,12,Uni.,"$45,000,000","$10,763,520","$12,874,922",tt3289724,welcome to marwen,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",6.1,8920,"Falk Hentschel,Matt O'Leary,Steve Carell,Nikolai Witschl",Robert Zemeckis,"Steve Starkey,Jack Rapke,Cherylanne Martin",,Caroline Thompson
2288,11.411,1294,351211,False,en,blair witch,5.1,Students on a camping trip discover something sinister is lurking beyond the trees.,R,2016,09,LGF,"$10,000,000","$20,777,061","$38,985,577",tt1540011,blair witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,36867,"Corbin Reid,James Allen McCune,Callie Hernandez,Brandon Scott",Adam Wingard,"Keith Calder,Roy Lee,Steven Schneider,Jessica Calder",,Simon Barrett
2289,8.085,122,351242,False,en,the intervention,5.9,A weekend getaway for four couples takes a sharp turn when one of the couples discovers the entire trip was orchestrated to host an intervention on their marriage.,,2016,08,,,,,tt4872078,the intervention,The Intervention,2016,90.0,"Comedy,Drama",6.1,5212,"Jason Ritter,Melanie Lynskey,Skylar Bernon,Kira Pozehl",Clea DuVall,"Paul Bernon,Sam Slater,Sev Ohanian",,
2290,43.033,7767,351286,False,en,jurassic world: fallen kingdom,6.5,"Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on the isla Nublar, so Claire Dearing, the former park manager, recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",,2018,06,Uni.,"$170,000,000","$417,719,760","$1,305,772,799",tt4881806,jurassic world: fallen kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125,"Rafe Spall,Chris Pratt,Bryce Dallas Howard,Justice Smith",J.A. Bayona,"Patrick Crowley,Belén Atienza",,"Colin Trevorrow,Derek Connolly,Michael Crichton"
2291,10.925,623,351339,False,en,anthropoid,7.0,"In December 1941, Czech soldier Jozef Gabčík and Jan Kubiš parachute into their occupied homeland to assassinate Nazi officer Reinhard Heydrich",R,2016,08,BST,,,,tt4190530,anthropoid,Anthropoid,2016,120.0,"Biography,History,Thriller",7.2,38229,"Cillian Murphy,Jamie Dornan,Brian Caspe,Karel Hermánek Jr.",Sean Ellis,"Mickey Liddell,Pete Shilaimon",Richard Mettler,Anthony Frewin
2292,7.688,167,351454,False,es,neruda,6.4,"It’s 1948 and the Cold War has arrived in Chile. In the Congress, prominent Communist Senator and popular poet Pablo Neruda accuses the government of betraying the Party and is stripped of his parliamentary immunity by President González Videla. The Chief of Investigative Police instructs inspector Óscar Peluchonneau to arrest the poet. Neruda tries to escape from the country with his wife, the painter Delia del Carril, but they are forced to go underground.",R,2016,08,Orch.,,,,tt4698584,neruda,Neruda,2016,107.0,"Biography,Crime,Drama",6.9,8062,"Emilio Gutiérrez Caba,Mercedes Morán,Gael García Bernal,Luis Gnecco",Pablo Larraín,"Fernanda Del Nido,Christian Cardoner,Peter Danner,Renan Artukmac",,Guillermo Calderón
2293,14.8,2912,351460,False,en,death note,4.2,"A young man comes to possess a supernatural notebook, the Death Note, that grants him the power to kill any person simply by writing down their name on the pages. He then decides to use the notebook to kill criminals and change the world, but an enigmatic detective attempts to track him down and end his reign of terror.",NC-17,2017,08,,,,,tt1241317,death note,Death Note,2017,101.0,"Adventure,Crime,Drama",4.5,66824,"Shea Whigham,LaKeith Stanfield,Nat Wolff,Margaret Qualley",Adam Wingard,,,"Charley Parlapanides,Vlas Parlapanides,Jeremy Slater,Takeshi Obata,Tsugumi Ôba"
2294,8.178,97,351694,False,zh,monkey king: hero is back,7.1,"The all-powerful Monkey King once roamed freely between Heaven and Earth, but after angering the Gods, he was imprisoned within an ice cage deep within the mountains. 500 years later, monsters attack a small village and a child flees to the mountains. Unknowingly, the child releases the Monkey King from his curse. With the help and encouragement from this special child, Monkey King saves the village from the evil monsters.",,2015,07,,,,,tt4644382,monkey king: hero is back,Xi you ji zhi da sheng gui lai,2015,89.0,"Action,Adventure,Animation",6.9,3143,"Zijie Lin,Lei Zhang,Wenlun Wu,Zirong Tong",Tian Xiao Peng,"Wei Lu,Hui Liang,Ning Lin",,"Cory Edwards,Stephanie Sheh"
2295,12.655,912,351819,False,en,fifty shades of black,4.7,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,R,2016,01,ORF,"$5,000,000","$11,686,940","$22,113,075",tt4667094,fifty shades of black,Fifty Shades of Black,2016,92.0,Comedy,3.5,17189,"Mike Epps,Fred Willard,Marlon Wayans,Kali Hawk",Michael Tiddes,,Lawrence Jordan,Rick Alvarez
2296,10.357,86,351901,False,en,12 rounds 3: lockdown,5.3,"Lockdown Follows a police officer who returns to duty after recovering from a gun shot wound to discover incriminating evidence of illegal activities against those closest to him. He quickly finds himself trapped inside his own precinct, hunted and in search of the truth, as the crooked cops stop at nothing to recover the evidence.",R,2015,09,,,,,tt3957956,12 rounds 3: lockdown,12 Rounds 3: Lockdown,2015,90.0,"Action,Crime,Thriller",5.3,3319,"Lochlyn Munro,Roger Cross,Jonathan Good,Daniel Cudmore",Stephen Reynolds,Michael J. Luisi,,"Nathan Brookes,Bobby Lee Darby"
2297,9.675,135,352025,False,fr,un + une,5.9,A successful film composer falls in love when he travels to India to work on a Bollywood retelling of Romeo and Juliet.,,2015,12,,,,,tt1918911,un + une,Un + une,2015,115.0,"Comedy,Drama,Romance",6.2,1487,"Elsa Zylberstein,Alice Pol,Jean Dujardin,Christopher Lambert",Claude Lelouch,"Samuel Hadida,Marc Dujardin,Victor Hadida",,Valérie Perrin
2298,11.927,176,352173,False,hi,drishyam,7.9,"A simple, street-smart man tries to protect his family from a tough cop looking for his missing son.",R,2015,07,,,,,tt4430212,drishyam,Drishyam,2015,163.0,"Crime,Drama,Mystery",8.3,54991,"Ajay Devgn,Rajat Kapoor,Shriya Saran,Tabu",Nishikant Kamat,"Abhishek Pathak,Kumar Mangat Pathak,Sarita Patil",,"Upendra Sidhaye,Jeethu Joseph"
2299,14.799,187,352186,False,en,good kids,6.4,Four high school students look to redefine themselves after graduation.,R,2016,07,,,,,tt2170427,good kids,Good Kids,2016,86.0,"Comedy,Drama",6.1,8183,"Zoey Deutch,Nicholas Braun,Mateo Arias,Israel Broussard",Chris McCoy,"Chris Weitz,Paul Weitz,Nicolas Chartier,Andrew Miano,Dominic Rustam",,
2300,14.799,187,352186,False,en,good kids,6.4,Four high school students look to redefine themselves after graduation.,R,2016,07,,,,,tt4954458,good kids,Good Kids,2016,65.0,Drama,5.2,45,"Jason Olree,Michael Ridley,Kari White,Dan Davidson",Douglas Rowland II,,,
2301,13.168,305,352208,False,en,where to invade next,7.3,"To understand firsthand what the United States of America can learn from other nations, Michael Moore playfully “invades” some to see what they have to offer.",R,2015,12,,,,,tt4897822,where to invade next,Where to Invade Next,2015,120.0,"Comedy,Documentary",7.5,21497,,,"Carl Deal,Tia Lessin","Woody Richman,Pablo Proenza",
2302,16.057,207,352490,False,en,this beautiful fantastic,7.3,"A young woman who dreams of being a children's author makes an unlikely friendship with a cantankerous, rich old widower.",PG,2016,10,,,,,tt4560008,this beautiful fantastic,This Beautiful Fantastic,2016,100.0,"Comedy,Drama,Fantasy",6.9,6260,"Jessica Brown Findlay,Jeremy Irvine,Anna Chancellor,Mia Farkasovska",Simon Aboud,"Christine Alderson,Andrea Iervolino,Monika Bacardi,Kami Naghdi",,
2303,12.154,437,352492,False,en,xoxo,5.8,"XOXO follows six strangers whose lives collide in one frenetic, dream-chasing, hopelessly romantic night.",,2016,08,,,,,tt4855748,xoxo,XOXO,2016,92.0,"Drama,Music",5.3,6068,"Graham Phillips,Brett DelBuono,Sarah Hyland,Hayley Kiyoko",Christopher Louie,"Max Leitman,Joe Russell,Pete Tong,Daniel Shafer",,Dylan Meyer
2304,8.651,133,352501,False,en,all nighter,5.8,"When a globe-trotting, workaholic father trying to visit his daughter on a last minute layover in Los Angeles discovers that she’s disappeared, he forces her awkward, nervous ex-boyfriend, still nursing a broken heart, to help him find her over the course of one increasingly crazy night.",,2017,03,,,,,tt4662420,all nighter,All Nighter,2017,86.0,"Comedy,Drama",5.7,5315,"J.K. Simmons,Analeigh Tipton,Meta Golding,Emile Hirsch",Gavin Wiesen,"P. Jennifer Dana,Adi Ezroni,Mandy Tagger,Josh Crook",,Seth W. Owen
2305,6.177,19,352504,False,en,burn your maps,7.5,"A family in emotional turmoil is taken by surprise in this quirky adventure where an eccentric 8-year-old American boy, Wes, has an existential epiphany - He believes that he is in fact a Mongolian goat herder.",,2016,10,,,,,tt4882548,burn your maps,Burn Your Maps,2016,102.0,Adventure,7.9,240,"Virginia Madsen,Marton Csokas,Vera Farmiga,Jacob Tremblay",Jordan Roberts,"Courtney Solomon,Patrick Aiello,Mark Canton,Julie Kirkham",,Robyn Joy Leff
2306,10.087,139,353066,False,en,the vanishing of sidney hall,6.6,"Over the course of 12 years, and three stages of life, Sidney Hall falls in love, writes the book of a generation and then disappears without a trace.",,2017,10,,,,,tt1291566,the vanishing of sidney hall,Sidney Hall,2017,119.0,"Drama,Mystery,Romance",6.9,7339,"Logan Lerman,Elle Fanning,Kyle Chandler,Michelle Monaghan",Shawn Christensen,Jonathan Schwartz,Clem Engle,Jason Dolan
2307,10.123,931,353069,False,en,mother's day,6.0,Intersecting stories with different moms collide on Mother's Day.,PG-13,2016,04,ORF,,,,tt4824302,mother's day,Mother's Day,2016,118.0,"Comedy,Drama,Romance",5.7,28854,"Jennifer Aniston,Jason Sudeikis,Kate Hudson,Julia Roberts",Garry Marshall,Brandt Andersen,,"Tom Hines,Anya Kochoff,Matthew Walker,Lily Hollander"
2308,12.508,1833,353070,False,en,going in style,6.6,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",PG-13,2017,04,,"$24,000,000","$45,018,541","$78,672,579",tt2568862,going in style,Going in Style,2017,96.0,"Comedy,Crime",6.6,66418,"Matt Dillon,Ann-Margret,Alan Arkin,Michael Caine",Zach Braff,Donald De Line,,"Theodore Melfi,Edward Cannon"
2309,34.26,5127,353081,False,en,mission: impossible - fallout,7.3,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",PG-13,2018,07,Par.,,,,tt4912910,mission: impossible - fallout,Mission: Impossible - Fallout,2018,147.0,"Action,Adventure,Thriller",7.8,233877,"Tom Cruise,Ving Rhames,Simon Pegg,Henry Cavill",Christopher McQuarrie,"J.J. Abrams,Jake Myers",,Bruce Geller
2310,11.833,152,353345,False,en,the exorcism of molly hartley,5.0,"Taking place years after The Haunting of Molly Hartley, who now, as an adult, has fallen under the possession of an evil spirit and must be exorcised by a fallen priest before the devil completely takes her.",,2015,10,,,,,tt3800796,the exorcism of molly hartley,The Exorcism of Molly Hartley,2015,96.0,Horror,4.6,3643,"Devon Sawa,Peter MacNeill,Sarah Lind,Gina Holden",Steven R. Monroe,"Justin Bursch,Mike Elliott,Kim Todd,Greg Holstein",,Matt Venne
2311,26.84,9474,353486,False,en,jumanji: welcome to the jungle,6.8,"The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.",PG-13,2017,12,Sony,"$90,000,000","$404,508,916","$964,496,193",tt2283362,jumanji: welcome to the jungle,Jumanji: Welcome to the Jungle,2017,119.0,"Action,Adventure,Comedy",7.0,242735,"Dwayne Johnson,Kevin Hart,Karen Gillan,Jack Black",Jake Kasdan,,,"Jeff Pinkner,Scott Rosenberg,Erik Sommers,Chris McKenna,Chris Van Allsburg"
2312,22.08,3536,353491,False,en,the dark tower,5.7,"The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter O’Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.",PG-13,2017,08,Sony,"$60,000,000","$50,701,325","$113,461,527",tt1648190,the dark tower,The Dark Tower,2017,95.0,"Action,Adventure,Fantasy",5.7,107518,"Matthew McConaughey,Dennis Haysbert,Idris Elba,Tom Taylor",Nikolaj Arcel,Ron Howard,,"Jeff Pinkner,Stephen King,Akiva Goldsman,Anders Thomas Jensen"
2313,8.658,705,353569,False,en,table 19,6.0,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",PG-13,2017,03,FoxS,"$5,000,000","$3,614,896","$4,620,399",tt1412528,table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751,"Anna Kendrick,Lisa Kudrow,Craig Robinson,Stephen Merchant",Jeffrey Blitz,"P. Jennifer Dana,Shawn Levy,Dan Cohen",,"Jay Duplass,Mark Duplass"
2314,6.864,501,353571,False,en,tallulah,6.8,"Desperate to be rid of her toddler, a dissatisfied Beverly Hills housewife hires a stranger to babysit and ends up getting much more than she bargained for.",,2016,06,,,,,tt1639084,tallulah,Tallulah,2016,111.0,"Comedy,Drama,Romance",6.7,15075,"Allison Janney,Ellen Page,Tammy Blanchard,Evan Jonigkeit",Sian Heder,"Heather Rae,Todd Traina,Chris Columbus,Russell Levine",,
2315,13.518,80,353576,False,en,the con is on,4.1,"In an effort to avoid paying off a massive gambling debt to a notorious mobster in England, a couple flees to Los Angeles and hatch a jewel theft plot.",R,2018,05,,,,,tt4685806,the con is on,The Con Is On,2018,90.0,Comedy,4.6,5440,"Uma Thurman,Tim Roth,Susan Traylor,Dot Cosgrove",James Oakley,"Cassian Elwes,Robert Ogden Barnum,Dave Hansen",,Alex Michaelides
2316,19.722,2346,353616,False,en,pitch perfect 3,6.5,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",PG-13,2017,12,Uni.,"$45,000,000","$104,897,530","$185,736,412",tt4765284,pitch perfect 3,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127,"Rebel Wilson,Anna Kendrick,Brittany Snow,Anna Camp",Trish Sie,"Paul Brooks,Elizabeth Banks",,"Kay Cannon,Mickey Rapkin,Mike White"
